product_id,product_name,category,brand,unit_cost,unit_price,supplier_id,lead_time_days,reorder_point,safety_stock,created_at
PRD07503,Cake 1kg,Bakery,NaturePlus,252.78,295.75,SUP0870,20,121,16,2024-04-09
PRD07504,Disinfectant Spray Box,Cleaning Supplies,QuickBite,369.84,528.44,SUP0470,11,168,92,2023-02-23
PRD07505,Deodorant 500ml,Personal Care,HomeEssentials,211.56,319.01,SUP0199,25,215,16,2022-01-14
PRD07506,Sugar 750g,Packaged Foods,GoldenHarvest,183.87,262.2,SUP0517,18,120,84,2024-03-25
PRD07507,Floor Cleaner 250ml,Cleaning Supplies,SuperFresh,92.55,112.65,SUP0521,6,156,38,2023-10-30
PRD07508,Oats Box,Packaged Foods,HappyHome,130.84,176.06,SUP0373,30,188,32,2023-04-23
PRD07509,Protein Bar 200g,Snacks,NaturePlus,311.6,446.94,SUP0569,7,290,57,2025-11-15
PRD07510,Deodorant 750g,Personal Care,NaturePlus,134.13,171.85,SUP0866,8,248,60,2023-02-16
PRD07511,Milk Shake 500g,Beverages,FreshMart,195.83,305.06,SUP0319,12,172,40,2025-04-20
PRD07512,Bagel 500ml,Bakery,DailyChoice,338.83,515.11,SUP0693,23,35,75,2021-10-12
PRD07513,Glass Cleaner Box,Cleaning Supplies,GoldenHarvest,148.51,183.59,SUP0529,3,192,79,2021-01-26
PRD07514,Cookies 200g,Snacks,FreshMart,238.73,334.31,SUP0957,16,44,13,2022-03-06
PRD07515,Protein Bar 250ml,Snacks,EcoLiving,482.74,766.75,SUP0192,16,60,96,2024-08-24
PRD07516,Potato Chips 1kg,Snacks,PureLife,274.58,411.52,SUP0161,27,169,10,2024-12-30
PRD07517,Floor Cleaner Box,Cleaning Supplies,FamilyChoice,259.06,358.29,SUP0312,12,161,74,2024-04-26
PRD07518,Green Tea 250g,Beverages,GoldenHarvest,120.34,185.81,SUP0262,9,188,10,2025-12-22
PRD07519,Fabric Softener 500g,Cleaning Supplies,QuickBite,414.27,616.71,SUP0038,26,69,99,2025-12-07
PRD07520,Batteries Box,Household,NaturePlus,403.71,541.31,SUP0084,23,277,14,2024-12-21
PRD07521,Breakfast Cereal 500ml,Packaged Foods,PremiumSelect,87.16,127.45,SUP0976,25,91,6,2025-05-23
PRD07522,Milk Shake 500g,Beverages,PremiumSelect,90.74,145.12,SUP0698,26,186,39,2024-09-28
PRD07523,Floor Cleaner 500g,Cleaning Supplies,FreshMart,234.62,273.65,SUP0039,10,87,45,2025-08-12
PRD07524,Breakfast Cereal 200g,Packaged Foods,NaturePlus,237.49,336.96,SUP0696,23,112,13,2021-06-09
PRD07525,Dishwashing Liquid Box,Cleaning Supplies,HealthySelect,49.25,72.56,SUP0901,10,287,33,2023-07-14
PRD07526,Protein Bar 500g,Snacks,SmartChoice,129.57,191.33,SUP0600,10,204,60,2022-12-20
PRD07527,Black Tea 250g,Beverages,EcoLiving,266.58,351.72,SUP0749,6,60,7,2022-03-29
PRD07528,Oats 500ml,Packaged Foods,PureHarvest,267.01,336.45,SUP0794,11,162,74,2022-05-08
PRD07529,Orange 250g,Fruits & Vegetables,GoldenHarvest,499.75,681.04,SUP0564,8,71,62,2022-01-14
PRD07530,Moisturizer Box,Personal Care,MegaStore,227.77,286.41,SUP0311,4,212,17,2021-02-26
PRD07531,Frozen Fish Box,Frozen Foods,PureHarvest,488.62,634.9,SUP0805,18,147,24,2021-07-20
PRD07532,Frozen Burger Patty Box,Frozen Foods,PureHarvest,216.19,289.45,SUP0061,13,256,7,2025-07-01
PRD07533,Frozen Peas Box,Frozen Foods,MegaStore,385.16,538.87,SUP0188,25,196,12,2023-08-30
PRD07534,Hair Oil 100g,Personal Care,HappyHome,419.51,521.66,SUP0493,22,152,70,2024-05-04
PRD07535,Bread 100g,Bakery,PureHarvest,252.06,302.37,SUP0706,5,80,8,2023-02-16
PRD07536,Toilet Cleaner Box,Cleaning Supplies,HealthySelect,220.11,330.32,SUP0318,18,39,70,2025-02-08
PRD07537,Orange Juice 1L,Beverages,PremiumSelect,475.79,602.95,SUP0831,28,214,37,2024-09-02
PRD07538,Disinfectant Spray 100g,Cleaning Supplies,MegaStore,54.56,71.97,SUP0698,21,40,95,2024-10-21
PRD07539,Instant Noodles 500g,Packaged Foods,PrimeFoods,479.94,626.3,SUP0812,25,190,39,2022-04-12
PRD07540,Flour 750ml,Packaged Foods,HomeEssentials,440.74,662.86,SUP0339,12,167,91,2025-12-29
PRD07541,Flour 250ml,Packaged Foods,PremiumSelect,102.07,160.37,SUP0720,23,254,60,2022-09-10
PRD07542,Frozen Fries 250g,Frozen Foods,GreenHarvest,380.45,603.46,SUP0615,13,76,82,2022-01-03
PRD07543,Orange Juice 1L,Beverages,UrbanFresh,197.8,261.7,SUP0100,16,27,95,2023-01-01
PRD07544,Cupcake 500g,Bakery,SmartChoice,476.67,559.78,SUP0428,18,116,50,2023-04-23
PRD07545,Dishwashing Liquid Box,Cleaning Supplies,FreshMart,137.7,175.13,SUP0740,30,36,99,2025-01-01
PRD07546,Aluminum Foil 500g,Household,GoldenHarvest,361.77,465.5,SUP0957,28,136,56,2024-09-23
PRD07547,Ice Cream 1L,Dairy,NaturePlus,371.26,490.18,SUP0625,28,212,11,2021-12-05
PRD07548,Donut 750g,Bakery,HomeEssentials,181.69,212.28,SUP0893,6,58,90,2021-07-17
PRD07549,Pasta 500ml,Packaged Foods,NaturePlus,326.76,425.27,SUP0214,2,184,81,2024-02-12
PRD07550,Kitchen Towels 100g,Household,NaturePlus,117.4,184.75,SUP0260,14,108,69,2022-11-29
PRD07551,Pretzels Box,Snacks,ValuePlus,56.81,68.19,SUP0257,12,197,39,2025-11-08
PRD07552,Toothpaste Box,Personal Care,FreshMart,403.04,631.86,SUP0281,16,259,43,2024-08-28
PRD07553,Potato Chips 250g,Snacks,DailyChoice,210.87,242.97,SUP0868,6,276,45,2021-12-20
PRD07554,Cucumber 500ml,Fruits & Vegetables,HappyHome,102.11,124.24,SUP0286,8,50,91,2023-02-07
PRD07555,Nachos Pack,Snacks,FreshMart,223.37,287.42,SUP0217,9,40,54,2022-04-29
PRD07556,Laundry Detergent 200g,Cleaning Supplies,PrimeFoods,271.83,398.49,SUP0889,17,146,63,2024-10-25
PRD07557,Frozen Pizza 500ml,Frozen Foods,DailyChoice,387.21,554.15,SUP0792,25,42,72,2021-09-28
PRD07558,Moisturizer 750ml,Personal Care,UrbanFresh,389.82,590.04,SUP0010,24,234,58,2025-03-02
PRD07559,Glass Cleaner 750g,Cleaning Supplies,QuickBite,346.23,422.15,SUP0962,30,28,78,2023-04-11
PRD07560,Bleach 1L,Cleaning Supplies,GreenHarvest,381.98,541.0,SUP0714,27,225,27,2021-07-18
PRD07561,Apple 250ml,Fruits & Vegetables,HealthySelect,429.09,507.46,SUP0977,8,102,74,2024-02-05
PRD07562,Yogurt Box,Dairy,FreshMart,433.92,631.05,SUP0603,10,103,46,2021-12-13
PRD07563,Carrot 500ml,Fruits & Vegetables,HealthySelect,192.77,241.22,SUP0698,12,42,51,2022-09-20
PRD07564,Frozen Fish 750ml,Frozen Foods,DailyChoice,480.43,610.25,SUP0183,17,236,95,2024-11-02
PRD07565,Toilet Cleaner 250g,Cleaning Supplies,HomeEssentials,48.03,62.88,SUP0675,15,135,37,2025-05-11
PRD07566,Frozen Nuggets 100g,Frozen Foods,FreshMart,495.82,698.89,SUP0484,15,62,79,2023-02-24
PRD07567,Aluminum Foil 750g,Household,DailyChoice,99.55,157.83,SUP0760,6,197,56,2024-05-18
PRD07568,Greek Yogurt 250g,Dairy,EcoLiving,366.32,462.72,SUP0225,17,228,47,2024-10-22
PRD07569,Paper Napkins 100g,Household,FreshMart,76.06,94.57,SUP0905,21,63,60,2025-05-07
PRD07570,Disinfectant Spray 1kg,Cleaning Supplies,PrimeFoods,308.81,395.93,SUP0046,23,287,30,2022-11-21
PRD07571,Floor Cleaner Pack,Cleaning Supplies,GoldenHarvest,70.24,94.97,SUP0583,17,177,53,2021-09-25
PRD07572,Apple Juice 500ml,Beverages,ValuePlus,69.68,97.99,SUP0922,22,246,16,2025-03-14
PRD07573,Sugar 1kg,Packaged Foods,GoldenHarvest,261.15,321.87,SUP0278,22,48,52,2024-07-04
PRD07574,Storage Box 250ml,Household,SuperFresh,460.97,610.33,SUP0423,16,161,13,2025-08-03
PRD07575,Trail Mix 1kg,Snacks,DailyChoice,190.21,283.29,SUP0225,10,277,61,2025-05-02
PRD07576,Brownie Box,Bakery,EcoLiving,475.88,603.41,SUP0224,13,202,66,2023-05-29
PRD07577,Flour 750g,Packaged Foods,QuickBite,58.54,81.83,SUP0659,28,257,82,2024-01-18
PRD07578,Frozen Pizza Box,Frozen Foods,FreshMart,270.18,317.9,SUP0169,14,24,5,2022-07-16
PRD07579,Toothpaste 100g,Personal Care,HappyHome,477.03,699.42,SUP0042,17,255,46,2021-12-17
PRD07580,Plastic Wrap Box,Household,GoldenHarvest,333.23,419.72,SUP0311,22,296,70,2024-07-27
PRD07581,Milk 500ml,Dairy,HealthySelect,95.58,140.55,SUP0751,3,41,11,2023-01-07
PRD07582,Light Bulb 500ml,Household,FamilyChoice,461.7,573.6,SUP0843,16,163,16,2022-06-22
PRD07583,Cake 200g,Bakery,ValuePlus,65.24,90.33,SUP0828,18,261,74,2024-03-08
PRD07584,Banana 250ml,Fruits & Vegetables,QuickBite,346.41,518.64,SUP0424,16,238,92,2022-11-05
PRD07585,Frozen Nuggets 750ml,Frozen Foods,UrbanFresh,35.21,42.06,SUP0352,29,218,63,2021-09-24
PRD07586,Bun Box,Bakery,GreenHarvest,295.49,414.86,SUP0395,10,55,39,2022-03-16
PRD07587,Apple Juice Pack,Beverages,HappyHome,246.32,313.97,SUP0730,24,116,63,2021-02-28
PRD07588,Nachos 250ml,Snacks,QuickBite,143.2,173.81,SUP0845,19,34,68,2022-03-08
PRD07589,Lemonade 1kg,Beverages,EcoLiving,313.82,393.51,SUP0336,15,215,20,2023-12-22
PRD07590,Chocolate Bar 1kg,Snacks,PremiumSelect,344.39,455.69,SUP0969,20,71,18,2022-06-10
PRD07591,Cookies 1L,Snacks,SmartChoice,233.7,331.42,SUP0398,6,72,24,2025-10-02
PRD07592,Flour 200g,Packaged Foods,SuperFresh,355.33,473.64,SUP0945,8,68,85,2023-10-13
PRD07593,Brownie 750ml,Bakery,PureLife,217.35,295.64,SUP0140,20,186,93,2022-10-13
PRD07594,Pasta 250ml,Packaged Foods,ValuePlus,476.22,708.86,SUP0825,13,103,57,2023-01-09
PRD07595,Light Bulb 500ml,Household,SuperFresh,132.84,175.72,SUP0649,14,260,30,2021-04-30
PRD07596,Apple Box,Fruits & Vegetables,FamilyChoice,109.78,129.24,SUP0321,30,187,94,2025-06-21
PRD07597,Cleaning Wipes 250g,Cleaning Supplies,HomeEssentials,126.38,197.06,SUP0027,5,65,95,2024-07-26
PRD07598,Moisturizer Pack,Personal Care,HealthySelect,137.03,208.88,SUP0590,24,74,40,2023-06-20
PRD07599,Fabric Softener 100g,Cleaning Supplies,FreshMart,347.4,471.54,SUP0791,29,121,92,2025-10-06
PRD07600,Glass Cleaner 750ml,Cleaning Supplies,FamilyChoice,307.37,432.37,SUP0010,10,229,79,2024-12-27
PRD07601,Black Tea Box,Beverages,HomeEssentials,193.04,308.16,SUP0694,15,226,27,2022-06-24
PRD07602,Toilet Cleaner 500ml,Cleaning Supplies,GreenHarvest,293.84,364.11,SUP0185,18,63,60,2021-03-28
PRD07603,Apple Juice 100g,Beverages,DailyChoice,68.9,96.37,SUP0490,9,298,52,2021-10-08
PRD07604,Instant Noodles Pack,Packaged Foods,SmartChoice,207.88,254.99,SUP0197,11,89,32,2022-03-17
PRD07605,Flavored Milk 750g,Dairy,PureLife,398.91,541.33,SUP0508,29,210,71,2023-02-18
PRD07606,Paneer 500g,Dairy,DailyChoice,190.65,274.52,SUP0334,15,294,50,2023-03-30
PRD07607,Flour 1kg,Packaged Foods,UrbanFresh,368.18,546.45,SUP0795,12,200,50,2022-10-09
PRD07608,Frozen Dessert 1L,Frozen Foods,HomeEssentials,373.66,504.04,SUP0323,21,209,21,2022-06-18
PRD07609,Curd 750ml,Dairy,FamilyChoice,394.86,595.36,SUP0214,25,127,42,2025-02-10
PRD07610,Rice 200g,Packaged Foods,PureLife,38.15,44.12,SUP0375,16,72,63,2022-06-21
PRD07611,Potato Chips 1L,Snacks,UrbanFresh,441.87,640.38,SUP0282,23,64,88,2024-12-19
PRD07612,Brownie 200g,Bakery,FreshMart,170.64,269.79,SUP0254,18,278,32,2023-06-01
PRD07613,Frozen Dessert 500ml,Frozen Foods,EcoLiving,437.53,645.05,SUP0991,22,143,10,2022-04-26
PRD07614,Potato 1L,Fruits & Vegetables,HappyHome,62.15,80.94,SUP0567,17,239,71,2022-10-16
PRD07615,Shampoo 500ml,Personal Care,GreenHarvest,239.06,331.46,SUP0417,2,53,72,2024-04-26
PRD07616,Glass Cleaner 500g,Cleaning Supplies,ValuePlus,491.62,579.33,SUP0154,6,252,65,2025-03-01
PRD07617,Butter 250g,Dairy,HappyHome,425.19,670.89,SUP0444,24,71,96,2025-11-24
PRD07618,Bagel Box,Bakery,PureLife,74.24,109.59,SUP0321,12,129,78,2022-01-10
PRD07619,Frozen Nuggets Box,Frozen Foods,PureHarvest,127.6,178.51,SUP0152,7,173,79,2021-12-22
PRD07620,Cucumber 200g,Fruits & Vegetables,PureHarvest,209.56,306.13,SUP0863,9,177,69,2023-07-27
PRD07621,Hand Wash 1L,Personal Care,PremiumSelect,418.62,511.73,SUP0580,3,148,16,2022-09-03
PRD07622,Batteries 250ml,Household,GreenHarvest,366.79,506.42,SUP0616,7,194,56,2022-08-24
PRD07623,Bun 100g,Bakery,SmartChoice,245.18,343.88,SUP0661,23,183,24,2021-04-18
PRD07624,Cupcake Box,Bakery,PremiumSelect,195.74,255.95,SUP0853,29,138,14,2025-08-04
PRD07625,Potato 100g,Fruits & Vegetables,PureHarvest,387.43,527.49,SUP0802,22,55,8,2023-09-30
PRD07626,Toilet Cleaner 750g,Cleaning Supplies,DailyChoice,245.03,293.27,SUP0231,7,70,18,2024-04-07
PRD07627,Cream Box,Dairy,HealthySelect,47.38,72.4,SUP0424,23,24,82,2025-09-16
PRD07628,Peanuts 1L,Snacks,PureHarvest,77.83,108.07,SUP0007,27,78,8,2022-07-28
PRD07629,Bun 750ml,Bakery,FreshMart,458.8,691.59,SUP0998,9,134,74,2025-05-01
PRD07630,Orange Juice 250g,Beverages,PureLife,456.54,656.43,SUP0943,7,135,47,2025-04-06
PRD07631,Dishwashing Liquid 500g,Cleaning Supplies,QuickBite,259.74,334.78,SUP0706,5,273,92,2025-08-05
PRD07632,Cucumber Pack,Fruits & Vegetables,UrbanFresh,238.3,348.52,SUP0535,14,261,25,2025-04-10
PRD07633,Flour 750ml,Packaged Foods,ValuePlus,269.97,404.27,SUP0637,26,108,41,2022-08-05
PRD07634,Bagel 1L,Bakery,FreshMart,446.07,676.21,SUP0615,16,133,76,2023-08-16
PRD07635,Curd Box,Dairy,MegaStore,429.46,683.4,SUP0590,12,268,33,2023-08-05
PRD07636,Donut 500g,Bakery,GreenHarvest,486.77,583.49,SUP0969,28,145,85,2023-04-17
PRD07637,Muffin 1kg,Bakery,GoldenHarvest,444.44,630.5,SUP0027,25,220,33,2025-05-09
PRD07638,Protein Bar 250ml,Snacks,GoldenHarvest,45.13,63.38,SUP0966,3,189,87,2025-10-13
PRD07639,Protein Bar Box,Snacks,SmartChoice,97.0,120.18,SUP0373,18,219,27,2022-10-07
PRD07640,Croissant 250g,Bakery,EcoLiving,290.47,376.72,SUP0003,6,91,98,2023-03-09
PRD07641,Potato Chips 500g,Snacks,DailyChoice,252.44,371.64,SUP0893,24,216,33,2023-07-30
PRD07642,Protein Bar 250g,Snacks,NaturePlus,432.43,672.46,SUP0934,11,189,10,2024-09-15
PRD07643,Milk Shake 1kg,Beverages,DailyChoice,104.88,165.81,SUP0057,6,87,25,2025-03-25
PRD07644,Dishwashing Liquid 500g,Cleaning Supplies,FreshMart,323.37,486.3,SUP0560,2,226,11,2024-10-29
PRD07645,Frozen Burger Patty 100g,Frozen Foods,NaturePlus,90.59,118.11,SUP0168,15,276,36,2022-01-16
PRD07646,Laundry Detergent 1kg,Cleaning Supplies,EcoLiving,261.54,377.95,SUP0617,23,113,19,2024-09-13
PRD07647,Mango 750g,Fruits & Vegetables,HappyHome,486.71,720.18,SUP0973,6,161,13,2023-11-02
PRD07648,Ice Cream 750ml,Dairy,QuickBite,97.6,119.81,SUP0536,13,118,9,2023-04-19
PRD07649,Surface Cleaner 1L,Cleaning Supplies,PremiumSelect,414.7,507.31,SUP0820,13,154,91,2023-08-23
PRD07650,Ice Cream Pack,Dairy,MegaStore,341.01,398.8,SUP0411,19,27,48,2021-02-08
PRD07651,Croissant 1kg,Bakery,SmartChoice,195.28,289.49,SUP0390,9,226,22,2023-12-03
PRD07652,Rice 1kg,Packaged Foods,MegaStore,401.1,527.79,SUP0134,22,231,37,2024-11-14
PRD07653,Milk Box,Dairy,PrimeFoods,255.54,320.95,SUP0542,20,66,79,2022-05-02
PRD07654,Frozen Chicken 250g,Frozen Foods,FamilyChoice,436.2,608.94,SUP0423,14,27,56,2024-04-12
PRD07655,Cake 500ml,Bakery,SmartChoice,444.83,523.87,SUP0335,20,46,40,2022-02-08
PRD07656,Deodorant 100g,Personal Care,HealthySelect,402.17,614.84,SUP0098,28,106,76,2024-09-09
PRD07657,Donut 750g,Bakery,DailyChoice,422.16,619.97,SUP0106,7,183,6,2023-11-14
PRD07658,Pretzels 100g,Snacks,NaturePlus,103.22,134.71,SUP0687,27,127,76,2022-04-01
PRD07659,Green Tea 750g,Beverages,HomeEssentials,39.43,45.9,SUP0871,12,274,68,2025-09-10
PRD07660,Nachos 750ml,Snacks,HappyHome,374.72,599.05,SUP0811,26,94,70,2025-12-15
PRD07661,Trail Mix Box,Snacks,FamilyChoice,35.59,51.88,SUP0149,8,244,12,2021-04-01
PRD07662,Curd 200g,Dairy,PrimeFoods,284.2,374.0,SUP0990,4,168,59,2021-10-08
PRD07663,Frozen Peas Pack,Frozen Foods,PremiumSelect,214.59,311.91,SUP0959,29,155,58,2024-06-13
PRD07664,Frozen Peas 750ml,Frozen Foods,PureLife,442.27,697.74,SUP0780,21,199,86,2024-02-19
PRD07665,Trash Bags 200g,Household,UrbanFresh,124.69,167.43,SUP0878,23,109,16,2023-12-26
PRD07666,Energy Drink 1L,Beverages,PureLife,185.42,220.6,SUP0811,30,184,23,2022-08-14
PRD07667,Butter 250ml,Dairy,GoldenHarvest,58.77,87.15,SUP0701,28,163,31,2021-01-01
PRD07668,Energy Drink Pack,Beverages,PremiumSelect,482.82,571.1,SUP0846,28,278,65,2021-12-25
PRD07669,Trash Bags 100g,Household,SmartChoice,320.35,451.85,SUP0624,25,153,33,2025-05-21
PRD07670,Shampoo 500g,Personal Care,NaturePlus,351.6,486.76,SUP0393,20,112,62,2025-02-20
PRD07671,Frozen Fish Box,Frozen Foods,MegaStore,411.65,652.06,SUP0583,12,220,27,2022-05-17
PRD07672,Plastic Wrap 500ml,Household,UrbanFresh,364.4,511.37,SUP0232,20,192,20,2022-10-10
PRD07673,Nachos 1L,Snacks,PureHarvest,404.89,550.28,SUP0074,2,22,77,2025-02-07
PRD07674,Disinfectant Spray 750g,Cleaning Supplies,FreshMart,272.44,407.36,SUP0322,23,200,27,2022-08-29
PRD07675,Soup Mix 200g,Packaged Foods,PureLife,230.35,351.73,SUP0471,20,72,57,2021-01-06
PRD07676,Ice Cream Pack,Dairy,SmartChoice,499.53,703.28,SUP0675,2,107,19,2022-10-08
PRD07677,Flour 500g,Packaged Foods,SmartChoice,468.69,676.49,SUP0190,12,88,94,2025-12-31
PRD07678,Deodorant 200g,Personal Care,GreenHarvest,116.45,147.39,SUP0053,23,179,7,2025-10-24
PRD07679,Mango 1L,Fruits & Vegetables,NaturePlus,291.32,356.89,SUP0084,12,67,52,2021-07-31
PRD07680,Sugar 250g,Packaged Foods,HappyHome,362.72,440.49,SUP0547,27,234,93,2021-07-10
PRD07681,Mango Pack,Fruits & Vegetables,SuperFresh,481.5,740.68,SUP0551,20,61,87,2021-05-26
PRD07682,Donut 750g,Bakery,FamilyChoice,199.83,310.66,SUP0093,27,75,13,2021-02-13
PRD07683,Toothpaste 200g,Personal Care,SmartChoice,395.91,621.68,SUP0435,2,254,86,2024-03-13
PRD07684,Kitchen Towels 250g,Household,MegaStore,218.66,289.82,SUP0395,3,149,47,2025-03-16
PRD07685,Face Wash 1kg,Personal Care,UrbanFresh,136.8,203.65,SUP0831,3,136,80,2024-10-09
PRD07686,Apple 500ml,Fruits & Vegetables,FamilyChoice,456.02,714.63,SUP0640,13,121,59,2021-04-23
PRD07687,Cucumber 750ml,Fruits & Vegetables,SmartChoice,383.91,509.65,SUP0410,24,91,93,2025-12-04
PRD07688,Potato Chips Pack,Snacks,FreshMart,429.91,519.26,SUP0576,28,169,20,2022-07-14
PRD07689,Deodorant 250ml,Personal Care,GreenHarvest,488.89,741.01,SUP0673,16,137,7,2024-08-14
PRD07690,Tissue Paper 250ml,Household,SmartChoice,366.39,537.87,SUP0977,22,108,29,2022-04-13
PRD07691,Fabric Softener 250g,Cleaning Supplies,UrbanFresh,248.32,374.01,SUP0028,29,141,35,2023-08-05
PRD07692,Orange 100g,Fruits & Vegetables,HomeEssentials,403.13,592.38,SUP0834,14,24,94,2025-02-28
PRD07693,Disinfectant Spray 200g,Cleaning Supplies,PrimeFoods,179.56,271.51,SUP0683,25,37,11,2024-11-04
PRD07694,Aluminum Foil 200g,Household,FreshMart,84.27,133.32,SUP0203,8,261,63,2022-07-11
PRD07695,Popcorn 250ml,Snacks,GoldenHarvest,38.91,55.46,SUP0826,6,33,83,2023-10-08
PRD07696,Bread 500g,Bakery,GoldenHarvest,439.22,537.7,SUP0978,13,22,97,2023-11-10
PRD07697,Pasta 250ml,Packaged Foods,HealthySelect,63.42,96.17,SUP0917,30,78,27,2022-12-02
PRD07698,Breakfast Cereal 750g,Packaged Foods,DailyChoice,312.19,382.23,SUP0607,4,103,89,2023-02-18
PRD07699,Disinfectant Spray 1L,Cleaning Supplies,ValuePlus,263.5,404.82,SUP0317,4,253,20,2022-07-25
PRD07700,Energy Drink 500g,Beverages,GreenHarvest,204.93,242.89,SUP0990,21,125,74,2025-08-30
PRD07701,Flavored Milk 750g,Dairy,HappyHome,120.95,139.39,SUP0858,28,279,9,2023-01-25
PRD07702,Toothpaste 1kg,Personal Care,GoldenHarvest,498.68,732.99,SUP0829,24,215,46,2024-06-30
PRD07703,Crackers 200g,Snacks,NaturePlus,183.68,240.39,SUP0488,23,115,16,2023-02-03
PRD07704,Sugar 1kg,Packaged Foods,HappyHome,244.49,386.61,SUP0145,12,149,28,2022-06-22
PRD07705,Cream 200g,Dairy,GoldenHarvest,128.63,180.59,SUP0403,11,89,62,2025-02-12
PRD07706,Pretzels 200g,Snacks,HappyHome,175.88,202.98,SUP0525,12,219,74,2023-01-24
PRD07707,Pasta 500ml,Packaged Foods,UrbanFresh,406.99,509.29,SUP0856,2,178,38,2022-11-12
PRD07708,Apple Juice Box,Beverages,HappyHome,433.6,665.19,SUP0593,16,239,84,2022-10-02
PRD07709,Cake Box,Bakery,FamilyChoice,351.88,558.12,SUP0400,16,217,18,2022-03-20
PRD07710,Paneer 200g,Dairy,DailyChoice,344.33,413.61,SUP0596,18,159,88,2021-01-09
PRD07711,Coffee 750ml,Beverages,PureLife,436.12,658.13,SUP0242,19,227,6,2021-10-27
PRD07712,Cleaning Wipes 1kg,Cleaning Supplies,DailyChoice,118.28,148.01,SUP0323,5,36,25,2023-10-30
PRD07713,Energy Drink 750g,Beverages,HealthySelect,399.72,530.37,SUP0417,14,197,17,2021-11-16
PRD07714,Shampoo 250g,Personal Care,DailyChoice,146.8,197.05,SUP0240,24,267,90,2023-09-03
PRD07715,Popcorn 100g,Snacks,PureLife,73.83,116.13,SUP0419,21,21,77,2025-06-22
PRD07716,Curd 750g,Dairy,QuickBite,288.56,411.86,SUP0006,9,184,24,2025-03-20
PRD07717,Curd 750ml,Dairy,FreshMart,156.02,212.86,SUP0125,10,272,21,2022-06-22
PRD07718,Cream 250ml,Dairy,GoldenHarvest,423.8,623.33,SUP0663,29,218,52,2021-11-16
PRD07719,Hair Oil Box,Personal Care,GreenHarvest,163.26,226.82,SUP0606,5,55,74,2024-04-02
PRD07720,Floor Cleaner 250g,Cleaning Supplies,HealthySelect,373.83,473.98,SUP0007,15,193,55,2022-04-09
PRD07721,Frozen Fries 500g,Frozen Foods,GreenHarvest,105.43,130.18,SUP0651,16,252,82,2022-08-23
PRD07722,Kitchen Towels Pack,Household,HappyHome,267.55,325.13,SUP0230,5,183,53,2025-04-07
PRD07723,Trail Mix 250ml,Snacks,ValuePlus,136.56,211.05,SUP0559,5,68,18,2022-09-15
PRD07724,Pasta 500ml,Packaged Foods,GoldenHarvest,436.02,578.71,SUP0419,14,209,41,2023-08-19
PRD07725,Green Tea 1kg,Beverages,HappyHome,113.78,163.95,SUP0596,15,216,83,2025-09-16
PRD07726,Coffee 1kg,Beverages,HappyHome,438.03,550.37,SUP0381,26,247,57,2022-01-14
PRD07727,Mango 250g,Fruits & Vegetables,HealthySelect,349.75,523.85,SUP0347,19,257,27,2025-08-02
PRD07728,Nachos Box,Snacks,FreshMart,43.91,64.59,SUP0925,18,52,8,2023-03-30
PRD07729,Glass Cleaner 250ml,Cleaning Supplies,SuperFresh,270.79,369.45,SUP0309,11,87,34,2025-09-26
PRD07730,Flavored Milk 750g,Dairy,PremiumSelect,144.73,179.01,SUP0290,4,218,38,2021-05-07
PRD07731,Storage Box 1kg,Household,PremiumSelect,366.02,467.8,SUP0323,13,111,95,2024-09-02
PRD07732,Toilet Cleaner 200g,Cleaning Supplies,HappyHome,267.17,352.47,SUP0564,25,211,33,2021-09-04
PRD07733,Spinach 750ml,Fruits & Vegetables,FamilyChoice,374.57,545.44,SUP0596,15,91,9,2022-09-15
PRD07734,Cookies 1kg,Snacks,MegaStore,119.01,170.94,SUP0622,30,72,58,2022-09-12
PRD07735,Frozen Fish Box,Frozen Foods,FamilyChoice,61.3,92.55,SUP0782,26,118,84,2024-11-14
PRD07736,Batteries 1kg,Household,PureLife,214.16,308.52,SUP0967,28,246,53,2023-01-10
PRD07737,Coffee 250g,Beverages,PrimeFoods,82.43,103.14,SUP0768,18,159,48,2022-06-05
PRD07738,Pretzels 100g,Snacks,FreshMart,478.96,686.35,SUP0557,14,173,44,2025-11-17
PRD07739,Surface Cleaner 250ml,Cleaning Supplies,EcoLiving,49.16,63.63,SUP0086,26,111,93,2024-09-19
PRD07740,Rice 250ml,Packaged Foods,QuickBite,306.68,389.03,SUP0157,8,248,15,2021-07-16
PRD07741,Peanuts 500ml,Snacks,PureLife,126.52,153.85,SUP0783,9,51,80,2025-08-29
PRD07742,Curd 750ml,Dairy,PureHarvest,32.76,39.72,SUP0641,16,97,75,2021-02-28
PRD07743,Laundry Detergent 1L,Cleaning Supplies,SuperFresh,420.46,658.65,SUP0721,2,253,55,2021-03-11
PRD07744,Cheese 500g,Dairy,HealthySelect,343.55,459.46,SUP0375,9,45,9,2025-05-29
PRD07745,Tomato 750g,Fruits & Vegetables,HappyHome,443.14,649.98,SUP0864,4,110,66,2025-08-26
PRD07746,Moisturizer 500g,Personal Care,HappyHome,228.13,317.3,SUP0425,4,232,57,2024-02-29
PRD07747,Trash Bags 250g,Household,ValuePlus,412.87,576.87,SUP0589,19,88,29,2021-06-01
PRD07748,Frozen Burger Patty 500ml,Frozen Foods,DailyChoice,354.16,422.2,SUP0672,4,123,39,2022-07-10
